[2025-10-20T18:37:54.624+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-10-20T18:37:54.648+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio manual__2025-10-20T17:36:04.068862+00:00 [queued]>
[2025-10-20T18:37:54.654+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio manual__2025-10-20T17:36:04.068862+00:00 [queued]>
[2025-10-20T18:37:54.655+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2025-10-20T18:37:54.665+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2025-10-20 17:36:04.068862+00:00
[2025-10-20T18:37:54.671+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'download_minio', 'manual__2025-10-20T17:36:04.068862+00:00', '--job-id', '24', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmptb4ztofu']
[2025-10-20T18:37:54.673+0000] {standard_task_runner.py:91} INFO - Job 24: Subtask download_minio
[2025-10-20T18:37:54.672+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=6983) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-10-20T18:37:54.675+0000] {standard_task_runner.py:64} INFO - Started process 6993 to run task
[2025-10-20T18:37:54.715+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.download_minio manual__2025-10-20T17:36:04.068862+00:00 [running]> on host 247b7821f06b
[2025-10-20T18:37:54.776+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2025-10-20T17:36:04.068862+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-10-20T17:36:04.068862+00:00'
[2025-10-20T18:37:54.776+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-10-20T18:37:55.075+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974267.json -> /tmp/minio_downloads/1760974267.json
[2025-10-20T18:37:55.079+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974274.json -> /tmp/minio_downloads/1760974274.json
[2025-10-20T18:37:55.083+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974282.json -> /tmp/minio_downloads/1760974282.json
